,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
sinclude,0,0,0,0,0,1,0,1,0.24166666666666667
ostream,0,0,0,0,0,1,0,1,0.24166666666666667
ttinclude,0,0,0,0,0,1,0,1,0.24166666666666667
结果信息,0,0,0,0,0,1,0,1,0.24166666666666667
module,0,0,0,0,0,1,0,1,0.24166666666666667
pys,0,0,0,0,0,1,0,1,0.24166666666666667
数据包id号,0,0,0,0,0,1,0,1,0.24166666666666667
接收时间,0,0,0,0,0,1,0,1,0.24166666666666667
仿真对,0,0,0,0,0,1,0,1,0.24166666666666667
仿真结果对象,0,0,0,0,0,1,0,1,0.24166666666666667
接收数据包,0,0,0,0,0,1,0,1,0.24166666666666667
监听端口,0,0,0,0,0,1,0,1,0.24166666666666667
发送间隔,0,0,0,0,0,2,0,2,0.48333333333333334
发送数据包总数,0,0,0,0,0,1,0,1,0.24166666666666667
端口号,0,0,0,0,0,1,0,1,0.24166666666666667
封装类,0,0,0,0,0,1,0,1,0.24166666666666667
pocket,0,0,0,0,0,1,0,1,0.24166666666666667
nt,0,0,0,0,0,1,0,1,0.24166666666666667
recelvepocket,0,0,0,0,0,1,0,1,0.24166666666666667
deloyui,0,0,0,0,0,1,0,1,0.24166666666666667
doublemjeceive,0,0,0,0,0,1,0,1,0.24166666666666667
mpf,0,0,0,0,0,1,0,1,0.24166666666666667
lampf,0,0,0,0,0,1,0,1,0.24166666666666667
timem,0,0,0,0,0,1,0,1,0.24166666666666667
gel,0,0,0,0,0,1,0,1,0.24166666666666667
sendpacketo,0,0,0,0,0,1,0,1,0.24166666666666667
void,0,0,0,0,0,1,0,1,0.24166666666666667
voidstortapplication,0,0,0,0,0,1,0,1,0.24166666666666667
sendust,0,0,0,0,0,1,0,1,0.24166666666666667
lpv4addressaddress,0,0,0,0,0,1,0,1,0.24166666666666667
setdestination,0,0,0,0,0,1,0,1,0.24166666666666667
destportptr,0,0,0,0,0,1,0,1,0.24166666666666667
destaddress,0,0,0,0,0,1,0,1,0.24166666666666667
ndom,0,0,0,0,0,1,0,1,0.24166666666666667
numpktsptr,0,0,0,0,0,1,0,1,0.24166666666666667
ts,0,0,0,0,0,1,0,1,0.24166666666666667
32,0,0,0,0,0,1,0,1,0.24166666666666667
stoplime,0,0,0,0,0,1,0,1,0.24166666666666667
time,0,0,0,0,0,1,0,1,0.24166666666666667
timestop,0,0,0,0,0,1,0,1,0.24166666666666667
stoppme,0,0,0,0,0,1,0,1,0.24166666666666667
mestart,0,0,0,0,0,1,0,1,0.24166666666666667
starttime,0,0,0,0,0,1,0,1,0.24166666666666667
sjbse0qer,0,0,0,0,0,1,0,1,0.24166666666666667
接收端应用,0,0,0,0,0,1,0,1,0.24166666666666667
仿真系统,0,0,0,0,0,1,0,1,0.24166666666666667
802.1la协议,0,0,0,0,0,5,0,5,1.2083333333333333
节点拓扑结构,0,0,0,0,0,1,0,1,0.24166666666666667
仿真时长,0,0,0,0,0,1,0,1,0.24166666666666667
byte,0,0,0,0,0,1,0,1,0.24166666666666667
运行速率,0,0,0,0,0,1,0,1,0.24166666666666667
节点个数,0,0,0,0,0,1,0,1,0.24166666666666667
仿真参数,1,0,0,0,0,1,0,2,1.2416666666666667
omnianten,0,0,0,0,0,1,0,1,0.24166666666666667
最大时延,0,0,0,0,0,1,0,1,0.24166666666666667
wihmacqueue,0,0,0,0,0,1,0,1,0.24166666666666667
propagation,0,0,0,0,0,1,0,1,0.24166666666666667
friispropagation,0,0,0,0,0,1,0,1,0.24166666666666667
传输信道类型,0,0,0,0,0,1,0,1,0.24166666666666667
公共仿真参数,0,0,0,0,0,1,0,1,0.24166666666666667
仿真场景设计,0,0,0,0,0,1,0,1,0.24166666666666667
802.11a协议,0,0,0,0,0,2,1,3,0.725
tdma吞吐量,0,0,0,0,0,1,0,1,0.24166666666666667
mn,0,0,0,0,0,1,0,1,0.24166666666666667
丢弃策略,0,0,0,0,0,1,0,1,0.24166666666666667
11a,0,0,0,0,0,1,0,1,0.24166666666666667
长度,0,0,0,0,0,1,0,1,0.24166666666666667
丢包,0,0,0,0,0,1,0,1,0.24166666666666667
tdma丢包率,0,0,0,0,0,1,0,1,0.24166666666666667
退避算法,0,0,0,0,0,2,0,2,0.48333333333333334
介质访问控制协议,0,0,0,0,0,1,0,1,0.24166666666666667
冲突检漫,0,0,0,0,0,1,0,1,0.24166666666666667
数据发送速率,0,0,0,0,0,1,0,1,0.24166666666666667
802.11amac协议,0,0,0,0,0,1,0,1,0.24166666666666667
点划线,0,0,0,0,0,1,0,1,0.24166666666666667
时间队列,0,0,0,0,0,2,0,2,0.48333333333333334
多节点通信吞吐量,0,0,0,0,0,2,0,2,0.48333333333333334
多节点通信丢包率,0,0,0,0,0,2,0,2,0.48333333333333334
通信数量,0,0,0,0,0,2,1,3,0.725
发送时隙,0,0,0,0,0,1,0,1,0.24166666666666667
时隙数量,0,0,0,0,0,1,0,1,0.24166666666666667
平均网络时延,0,0,0,0,0,1,0,1,0.24166666666666667
gn,0,0,0,0,0,1,0,1,0.24166666666666667
vo,0,0,0,0,0,1,0,1,0.24166666666666667
elssoisa,0,0,0,0,0,1,0,1,0.24166666666666667
16tdma,0,0,0,0,0,1,0,1,0.24166666666666667
多节点,0,0,0,0,0,1,0,1,0.24166666666666667
tdma多通信,0,0,0,0,0,1,0,1,0.24166666666666667
通信节点,0,0,0,0,0,1,0,1,0.24166666666666667
节点数量,0,0,0,0,0,1,0,1,0.24166666666666667
随机游走移动模型,0,0,0,0,0,1,0,1,0.24166666666666667
wifi802.11,0,0,0,0,0,1,0,1,0.24166666666666667
静态tdma协议,0,0,0,0,0,0,3,3,0.725
随机,0,0,0,0,0,0,1,1,0.24166666666666667
toma模块,0,0,0,0,0,0,1,1,0.24166666666666667
仿真流程,0,0,0,0,0,0,1,1,0.24166666666666667
仿真样例,0,0,0,0,0,0,1,1,0.24166666666666667
通信个数,0,0,0,0,0,0,1,1,0.24166666666666667
无人机数量,0,0,0,0,0,0,1,1,0.24166666666666667
应用模型,0,0,0,0,0,0,1,1,0.24166666666666667
节点模型,0,0,0,0,0,0,1,1,0.24166666666666667
网络模型,0,0,0,0,0,0,1,1,0.24166666666666667
csma/ca协议,0,0,0,0,0,0,1,1,0.24166666666666667
aodv路由协议,0,0,0,0,0,0,1,1,0.24166666666666667
受灾路况,0,0,0,0,0,0,1,1,0.24166666666666667
道路堵,0,0,0,0,0,0,1,1,0.24166666666666667
受灾环境,0,0,0,0,0,0,1,1,0.24166666666666667
农业工业,0,0,0,0,0,0,1,1,0.24166666666666667
动态tdma,0,0,0,0,0,0,1,1,0.24166666666666667
静态tdma,0,0,0,0,0,0,1,1,0.24166666666666667
TDMA,0,1,0,0,0,0,0,1,2.0
Wifi 802. 11,0,1,0,0,0,0,0,1,2.0
NS-3,0,1,0,0,0,0,0,1,2.0
单机,1,0,0,0,0,0,0,1,1.0
点对点,1,0,0,0,0,0,0,1,1.0
服务空域,1,0,0,0,0,0,0,1,1.0
持续时长,1,0,0,0,0,0,0,1,1.0
组网,1,0,0,0,0,0,0,1,1.0
自组网机制,1,0,0,0,0,0,0,1,1.0
跨层可靠机制,1,0,0,0,0,0,0,1,1.0
情报侦察,1,0,0,0,0,0,0,1,1.0
军事打击,1,0,0,0,0,0,0,1,1.0
通信中继,1,0,0,0,0,0,0,1,1.0
空中预警,1,0,0,0,0,0,0,1,1.0
油田,1,0,0,0,0,0,0,1,1.0
